timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1743687575386,651,NavigateWebsite-25,200,,Scenario 2 - View Results - jp@gc - Ultimate Thread Group 2-26,text,true,,4973,598,30,100,https://petstore.octoperf.com/actions/Catalog.action,651,0,501
1743687575384,664,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-38,,true,,4986,598,61,100,null,0,0,503
1743687575384,664,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-38,text,true,,4986,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,664,0,503
1743687575922,158,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-18,,true,,3441,987,61,100,null,0,0,0
1743687575922,158,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-18,text,true,,3441,987,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,158,0,0
1743687575447,638,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-17,,true,,4990,598,61,100,null,0,0,481
1743687575447,638,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-17,text,true,,4990,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,638,0,481
1743687575398,688,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-30,,true,,4986,598,61,100,null,0,0,528
1743687575398,688,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-30,text,true,,4986,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,688,0,528
1743687575922,164,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-54,,true,,3441,987,61,100,null,0,1,0
1743687575922,164,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-54,text,true,,3441,987,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,164,0,0
1743687575396,691,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-25,,true,,4986,598,61,100,null,0,1,529
1743687575397,691,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-25,text,true,,4986,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,691,0,529
1743687575328,761,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-9,,true,,4986,598,61,100,null,0,0,594
1743687575328,761,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-9,text,true,,4986,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,761,0,594
1743687575925,165,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-33,,true,,3445,991,61,100,null,0,1,0
1743687575926,165,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-33,text,true,,3445,991,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,165,0,0
1743687575926,173,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-51,,true,,3442,988,61,100,null,0,0,0
1743687575926,173,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-51,text,true,,3442,988,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,173,0,0
1743687575332,770,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-44,,true,,4986,598,61,100,null,0,0,593
1743687575332,770,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-44,text,true,,4986,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,770,0,593
1743687575346,758,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-55,,true,,4987,598,61,100,null,0,1,578
1743687575347,758,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-55,text,true,,4987,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,757,0,578
1743687575296,814,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-19,,true,,4990,598,61,100,null,0,1,628
1743687575297,814,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-19,text,true,,4990,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,814,0,628
1743687575966,161,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-11,,true,,4081,987,61,100,null,0,1,0
1743687575967,161,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-11,text,true,,4081,987,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,161,0,0
1743687574093,2110,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-6,,true,,4986,598,61,100,null,0,0,1763
1743687574093,2110,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-6,text,true,,4986,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,1944,0,1763
1743687576036,167,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-61,,true,,3441,987,61,100,null,0,0,0
1743687576036,167,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-61,text,true,,3441,987,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,167,0,0
1743687576048,165,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-38,,true,,3441,987,61,100,null,0,0,0
1743687576048,165,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-38,text,true,,3441,987,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,165,0,0
1743687569003,189,SelectItemID,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Results - jp@gc - Ultimate Thread Group 2-25,,true,,3827,676,30,100,null,0,7021,0
1743687576024,189,SelectItemID-31,200,,Scenario 2 - View Results - jp@gc - Ultimate Thread Group 2-25,text,true,,3827,676,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-18,189,0,0
1743687575449,785,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-23,,true,,4987,598,61,100,null,0,1,588
1743687575449,785,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-23,text,true,,4987,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,777,0,588
1743687574544,1696,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-39,,true,,4986,598,61,100,null,0,1,1539
1743687574545,1696,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-39,text,true,,4986,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,1696,0,1539
1743687574645,1627,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-31,,true,,4986,598,61,100,null,0,0,1474
1743687574645,1627,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-31,text,true,,4986,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,1627,0,1474
1743687576085,187,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-17,,true,,3445,991,61,100,null,0,0,0
1743687576085,187,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-17,text,true,,3445,991,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,187,0,0
1743687576086,186,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-30,,true,,3442,988,61,100,null,0,0,0
1743687576086,186,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-30,text,true,,3442,988,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,186,0,0
1743687576088,184,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-25,,true,,4081,987,61,100,null,0,1,0
1743687576089,184,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-25,text,true,,4081,987,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,184,0,0
1743687576089,184,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-9,,true,,3441,987,61,100,null,0,0,0
1743687576089,184,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-9,text,true,,3441,987,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,184,0,0
1743687574584,1688,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-13,,true,,4986,598,61,100,null,0,2,1504
1743687574585,1688,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-13,text,true,,4986,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,1688,0,1504
1743687575526,749,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-60,,true,,4986,598,61,100,null,0,0,566
1743687575526,749,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-60,text,true,,4986,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,749,0,566
1743687576102,177,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-44,,true,,3441,987,61,100,null,0,0,0
1743687576102,177,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-44,text,true,,3441,987,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,177,0,0
1743687574499,1780,NavigateWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Results - jp@gc - Ultimate Thread Group 2-29,,true,,4973,598,30,100,null,0,0,1603
1743687574499,1780,NavigateWebsite-25,200,,Scenario 2 - View Results - jp@gc - Ultimate Thread Group 2-29,text,true,,4973,598,30,100,https://petstore.octoperf.com/actions/Catalog.action,1778,0,1603
1743687575526,757,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-24,,true,,4986,598,61,100,null,0,0,578
1743687575526,757,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-24,text,true,,4986,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,757,0,578
1743687575644,644,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-46,,true,,4986,598,61,100,null,0,0,484
1743687575644,644,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-46,text,true,,4986,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,644,0,484
1743687576105,183,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-55,,true,,3445,991,61,100,null,0,0,0
1743687576105,183,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-55,text,true,,3445,991,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,183,0,0
1743687575506,789,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-16,,true,,4986,598,61,100,null,0,0,598
1743687575506,789,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-16,text,true,,4986,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,789,0,598
1743687576111,195,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-19,,true,,3442,988,61,100,null,0,0,0
1743687576111,195,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-19,text,true,,3442,988,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,195,0,0
1743687575628,690,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-22,,true,,4987,598,61,100,null,0,0,525
1743687575628,690,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-22,text,true,,4987,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,690,0,525
1743687575651,680,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-40,,true,,4990,598,61,100,null,0,1,508
1743687575652,680,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-40,text,true,,4990,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,680,0,508
1743687575590,743,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-28,,true,,4990,598,61,100,null,0,0,563
1743687575590,743,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-28,text,true,,4990,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,743,0,563
1743687575628,711,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-59,,true,,4986,598,61,100,null,0,1,532
1743687575628,711,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-59,text,true,,4986,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,706,0,532
1743687574672,1717,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-34,,true,,4987,598,61,100,null,0,1,1534
1743687574672,1717,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-34,text,true,,4987,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,1687,0,1534
1743687576203,188,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-6,,true,,4081,987,61,100,null,0,0,0
1743687576203,188,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-6,text,true,,4081,987,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,188,0,0
1743687575768,631,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-35,,true,,4990,598,61,100,null,0,0,467
1743687575768,631,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-35,text,true,,4990,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,631,0,467
1743687575726,673,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-58,,true,,4986,598,61,100,null,0,0,500
1743687575726,673,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-58,text,true,,4986,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,673,0,500
1743687576241,170,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-39,,true,,3441,987,61,100,null,0,0,0
1743687576241,170,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-39,text,true,,3441,987,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,170,0,0
1743687576235,187,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-23,,true,,3441,987,61,100,null,0,0,0
1743687576235,187,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-23,text,true,,3441,987,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,187,0,0
1743687575805,623,NavigateWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Results - jp@gc - Ultimate Thread Group 2-6,,true,,4973,598,30,100,null,0,0,467
1743687575805,623,NavigateWebsite-25,200,,Scenario 2 - View Results - jp@gc - Ultimate Thread Group 2-6,text,true,,4973,598,30,100,https://petstore.octoperf.com/actions/Catalog.action,617,0,467
1743687576272,157,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-31,,true,,3445,991,61,100,null,0,0,0
1743687576272,157,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-31,text,true,,3445,991,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,157,0,0
1743687575741,691,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-3,,true,,4986,598,61,100,null,0,1,530
1743687575742,691,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-3,text,true,,4986,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,691,0,530
1743687575730,703,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-50,,true,,4986,598,61,100,null,0,1,542
1743687575731,703,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-50,text,true,,4986,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,703,0,542
1743687576274,162,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-13,,true,,3442,988,61,100,null,0,0,0
1743687576274,162,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-13,text,true,,3442,988,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,162,0,0
1743687576288,155,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-46,,true,,3441,987,61,100,null,0,0,0
1743687576288,155,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-46,text,true,,3441,987,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,155,0,0
1743687576275,173,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-60,,true,,4081,987,61,100,null,0,0,0
1743687576275,173,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-60,text,true,,4081,987,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,173,0,0
1743687575724,725,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-4,,true,,4987,598,61,100,null,0,0,553
1743687575724,725,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-4,text,true,,4987,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,724,0,553
1743687575773,678,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-42,,true,,4987,598,61,100,null,0,0,510
1743687575773,678,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-42,text,true,,4987,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,678,0,510
1743687576283,183,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-24,,true,,3441,987,61,100,null,0,0,0
1743687576283,183,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-24,text,true,,3441,987,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,183,0,0
1743687576295,182,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-16,,true,,3445,991,61,100,null,0,0,0
1743687576295,182,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-16,text,true,,3445,991,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,182,0,0
1743687575923,615,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-12,,true,,4986,598,61,100,null,0,0,468
1743687575923,615,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-12,text,true,,4986,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,615,0,468
1743687576318,221,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-22,,true,,3442,988,61,100,null,0,0,0
1743687576318,221,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-22,text,true,,3442,988,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,221,0,0
1743687576332,206,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-40,,true,,4081,987,61,100,null,0,2,0
1743687576333,206,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-40,text,true,,4081,987,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,206,0,0
1743687576340,200,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-59,,true,,3441,987,61,100,null,0,0,0
1743687576340,200,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-59,text,true,,3441,987,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,200,0,0
1743687576333,209,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-28,,true,,3441,987,61,100,null,0,1,0
1743687576334,209,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-28,text,true,,3441,987,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,209,0,0
1743687576390,158,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-34,,true,,3445,991,61,100,null,0,0,0
1743687576390,158,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-34,text,true,,3445,991,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,158,0,0
1743687575883,667,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-45,,true,,4990,598,61,100,null,0,0,508
1743687575883,667,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-45,text,true,,4990,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,667,0,508
1743687576399,152,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-35,,true,,3442,988,61,100,null,0,0,0
1743687576399,152,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-35,text,true,,3442,988,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,152,0,0
1743687575817,744,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-43,,true,,4986,598,61,100,null,0,1,574
1743687575817,744,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-43,text,true,,4986,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,744,0,574
1743687576399,167,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-58,,true,,4081,987,61,100,null,0,1,0
1743687576400,167,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-58,text,true,,4081,987,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,167,0,0
1743687575805,772,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-5,,true,,4986,598,61,100,null,0,0,586
1743687575805,772,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-5,text,true,,4986,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,772,0,586
1743687576433,156,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-3,,true,,3441,987,61,100,null,0,0,0
1743687576433,156,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-3,text,true,,3441,987,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,156,0,0
1743687576434,164,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-50,,true,,3441,987,61,100,null,0,0,0
1743687576434,164,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-50,text,true,,3441,987,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,164,0,0
1743687575937,662,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-7,,true,,4986,598,61,100,null,0,0,499
